channelId,channelTitle,channelPublishedAt,subscriberCount,videoId,videoTitle,videoPublishedAt,viewCount,likeCount,dislikeCount,commentId,commentAuthor,commentText,commentLikeCount,commentPublishedAt
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgyGIL6vsTQO09wAQcx4AaABAg,@user-jd4mg6pf5k,약사님 영상 정말 감사하게 잘 보고 있습니다. 추천하시는 영양제도 잘 먹고 있고요. 혹시 요즘 당수치도 떨어뜨리면서 비만관리한다고 광고하는 바나듐 관련해서 영상에서 설명해주시면 안 될까요 ㅎㅎ부탁드려봅니다.,0,2024-05-29T17:10:37Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgwqQ-MUHp0xdqNgUrZ4AaABAg,@user-qd6sj2nh3n,"선생님 영양제를 이제 시작하려고하는데 오마비 세개부터 시작하는게 좋을까요 저번에 추천해주신 오마 + 투퍼데이 
또 손리서치 마그네슘이랑 닥터스베스트랑 둘 중 하나망 추천해주실수있나요..!?",0,2024-05-29T17:08:36Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugzp5adkim5qIMUiQAJ4AaABAg,@107-nm5oj,탈모에좋은 영양제 추천가능할까요? 항간에는 DHT차단을 해주거나 도움 되는 것들이 녹차 라이코펜 영지버섯 호박씨로 알고 있는데 이것들이 괜찮을까요? 호박씨는 오일로 먹는게 나을까요 원물이 나을까요,0,2024-05-29T16:54:54Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugxjvrfk42mRM9M1Q394AaABAg,@user-ns2jm9ih4z,좋은영상 감사합니다^^,1,2024-05-29T16:06:46Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugx0Lez3mJxY_CClhSd4AaABAg,@seunghwancha5811,"저혈압인 사람 마그네슘 먹으면 안된다던데....,",0,2024-05-29T15:53:00Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgwjbjgYe43pkbTHaYJ4AaABAg,@nacoha2901,오메가는 효용에대한 논란이 다소 있는것 같던데 그래도 유의미할까요 먹고있긴 한데 궁금해서요,0,2024-05-29T15:04:13Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgxTOKNq-1XNHAab0N54AaABAg,@mangolee3965,정말 좋은영상인거 같습니다 감사합니다!! ❤❤,0,2024-05-29T15:01:28Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgzPGuMwNXChbnXX_s94AaABAg,@boad4,깔끄ㅁ쓰,0,2024-05-29T13:52:56Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgxKhLAoltQHwbyjzhB4AaABAg,@jromiromij,약사님 안녕하세요~ 감사히 보고 있습니다! 다름이 아니라 아토피습진 관련 영상댓글에서 지루성피부염에는 다른조합을 추천해주셨던데  지루성에도 감마리놀렌산도 먹어도 되긴 하는거죠~? 오히려 안좋진 않겠죠?! 미리 감사드립니다~!!,0,2024-05-29T13:25:08Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugxj5cbODYvsmpfGhVN4AaABAg,@user-sy3py5im9t,"여윽시 고약사님❤
항상 가격이 괜찮아도 쿠팡에서 사는건
좀 찜찜해서 아이허브에서 비싸게 구매했는데..로켓직구 꿀팁 넘  감사해요~~고약사님 덕분에 든든합니다~~",0,2024-05-29T12:24:57Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgzfH4zXLVFiGaGXBhl4AaABAg,@user-lb4pm9tc4y,"선생님 좋은정보 항상 감사하게 잘보고 있습니다
오늘 문의할 내용은 오마비디가 아니구요
가스가 많아서 베르베린을 구매했습니다
1)언제복용하면 좋을까요
    공복과 식후
2)유산균과 같이 먹어도 될까요
    따로 먹는것이 좋을까요",0,2024-05-29T11:41:37Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugy4mV6V_HBP_WGuwBt4AaABAg,@user-xl1fj6kb4n,못생긴건 약으로 안되냐??? ㅠㅠ,1,2024-05-29T11:38:16Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugx7qz-SV7H84Fi2YtB4AaABAg,@Sobyeol,"고약사님 안녕하세요. 어디에도 여쭤볼 곳이 없어서 여기에 써봅니다. 아빠가 67세 당뇨, 갑상선항진증 약을 드시고 있는데요. 헬스도 열심히 하시는데 부쩍 피곤해하고 기운이 없으셔서 영양제를 사드리고 싶어서요. 혹시 영양제 추천 부탁드려도 될까요?  (오메가, 비타민C, 유산균, 글루타치온 드시고 계세요! )",0,2024-05-29T11:33:26Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugwd10xviWIPImIJDeN4AaABAg,@user-mg6df7hz3c,"종합비타민으로는 힘든가요?
신장 부분절제 하면 마그네슘은 섭취가 힘들까요?",0,2024-05-29T11:28:45Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgwYFYgBegP1AF4RXXR4AaABAg,@user-ed7ic4qg6k,"약사님 ~😢지금 병원 처방 유산균, 과민성 대장 증후군 약과 갑상선 암 반절제 수술(작년) 후 갑자기 혈압이 높아져서 약을 복용 중이며 2년전? 약사님 영상에서도 봤고 약국에서 아로나민골드 프리미엄 추천해 주셔서 먹는데 
-셀레늄이나 아연 비타민 D 등이 추가적으로 필요할까요?
-혹시 더 필요한 것들은 무엇이 있을까요?

혈압에 ..아직도 암환자같고 영양제 너무 어렵네요😂30살입니다!",0,2024-05-29T11:03:32Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugy4yh0MQQ-tgYe2rJR4AaABAg,@SJ-hx5tc,"지난 동영상 찾아서 오늘 구입한 비타민들인데 아래의 조합 괜찮은가요? 
솔라레이 비타민C, 라이프익스텐션  본 리스토어 카슘 +k2, CGN bone boost 같이 먹어도 되나요?",0,2024-05-29T10:35:54Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgxlLPhOYqH4IJuFeih4AaABAg,@SJ-hx5tc,"좋은 정보 감사드립니다^^
지난 동영상보고 비타민D + K2, 비타민C 잘 구입하였습니다. 흡연자에게 좋은 조합도 알려주시면 좋겠습니다^^",0,2024-05-29T10:25:42Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgxtgVCrwY0RhuX-6Nx4AaABAg,@user-sz7sh5sq3d,언급하신기본 제품 고혈압있어도(혈압약복용중) 섭취될까요? 글루타치온까지 같이섭취해도될까요?,0,2024-05-29T09:52:17Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgyO1f40fnGjqdBZ2nx4AaABAg,@user-vp3ki3to4v,오마비디씨 한끼에 다 때려박아도 되나요?,1,2024-05-29T08:50:13Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugw-4NBTY_F1lYyHmPx4AaABAg,@user-cq2do6ep8y,선생님 닥터체크 투퍼데이 멀티비타민 먹으려고하는데 아침에 두알을 한번에 먹는게 좋을까요?  한알씩 아침 저녁 나눠서 먹는게 좋을까요?,1,2024-05-29T08:12:58Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgzNRpduvtbJp9pyD6Z4AaABAg,@user-rf9vx2et5s,예전에 스포츠리서치 오메가3 산패이슈 관련해서 영상 다뤄주셨는데.. 이 부분은 더이상 문제 없는걸까요??,1,2024-05-29T07:44:55Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgyPiEPY17h3TLp93gR4AaABAg,@user-rf9vx2et5s,"4:42 일반용량법
5:40 적극적용량법
6:00 오마비 섭취방법
6:20 오마비디유씨 섭취방법
7:50 가성비 세팅법
8:35 성분+품질우선 세팅법",1,2024-05-29T07:43:56Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgyA05_TNuKIf9RRPRp4AaABAg,@user-cu6ql2qj8l,그냥  한알  로 해결되는건  없나요? ㅎㅎ ㅎㅎ,1,2024-05-29T07:40:11Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugzm4Issg6vAUHSDicV4AaABAg,@John.DoReMiPa,"안녕하세요 약사님! 당뇨는 없는데 가족력이 있어서 조심중인데, 현재 아침엔 유산균, 매스틱검 식후에 베르베린, 코로솔산(바나바잎), 쏜리서치SAT, 오메가3, 엽산+비타민B, 칼마디 먹고 있는데 서로 궁합이 안맞거나 너무 많이 먹고 있는걸까요?",1,2024-05-29T07:15:41Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugw2siOOJFbAjcrZOLd4AaABAg,@user-br4vn4sr3i,"안녕하세요~ 잘보고 있습니다 
저는 쏜리서치 기초랑 마그네슘  스포츠오메가 이렇게 3가지만 먹고 있는데  괜찮은가여? 저렇게 바꿔야 할까요??",1,2024-05-29T04:33:43Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugzr_OLTsZYOIOGD1yR4AaABAg,@holy4848,비타민은 종합으로 라이프익스텐션으로 먹는데 비타민은 그럼 냅두고 오메가3랑 마그네슘이랑 유산균으로 따로 사서 먹어야할까요?,2,2024-05-29T04:13:09Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugw5CXkNpljBruLGci94AaABAg,@user-kr4fo9by8d,지금 킬레이크 마그네슘 해외에서 성분 속였다는 이슈가 있는데 괜찮나요?,1,2024-05-29T03:27:56Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugz10egSkSrkLXha5At4AaABAg,@grandesize,"1:06 오마비 설명
2:38 오마비디유씨 설명
3:54 용량설정법 
7:52 오마비디유씨 가성비 구성
8:33 오마비디유씨 성분/품질 구성
10:45 섭취 주의사항",3,2024-05-29T03:06:54Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugwwi__4GGKkhawE72B4AaABAg,@samkim807,약사님 늘 너무감사합니다. 나중에 nootropic depot제품 리뷰해주세요~,1,2024-05-29T02:34:52Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgzDYz5F91pLEvrTqsl4AaABAg,@user-ig9bk9tz6f,약사님 평소 심장 두근거림이 있는데  오메가3  먹어도 될까요?,1,2024-05-29T02:21:10Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgxQTPhbfpqALoEImUR4AaABAg,@user-oz7hu6qg9e,"안녕하세요. 선생님으로부터 약에대한 많은 관심과 도움을 받고있는 사람입니다. 21년 대장암3기 수술과 항암치료, 23년 1월 복막전이로 수술후 7월말까지 항암치료 마치고꾸준한 운동으로 12월부터는 체육관에 나가 주3,4회 운동도 하고있는 60대 남자입니다. 케모포트도 삽입하고 있다가 2주전에 척출수술을 받을 정도로 신체적으로는 많이 회복한 상태입니다. 선생님의 영상과 나름 찾아보기도하며 영양보충제들을 복용하고 있는데 선생님께 불필요하거나 보충할 점들이 있는지 문의합니다.
제 복용 약들은 Denps 유산균, Thorne 레스베라셀, Life extension 칼마디with k2 ,Wakunaga Kyolic(garlic powder), 비타민c(닥터 체크, 콜마), 비타민b컴플렉스(지엔엠라이프)이고 , 강황은 분말오 꾸준히 복용하다 설사등 트러블이있어 밥에 소량넣어 꾸준히 먹고있습니다. 약에대한 알러지나 부작용은 없었습니다.너무 장황한 내용 죄송합니다만 고견 부탁드리겠습니다. 감사합니다^^",0,2024-05-29T02:05:45Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgzaTos8R3znw9DbymV4AaABAg,@user-bo9sf9mb8q,쏜리서치 시트라메이트 마그네슘은 가성비 품질면에서 말씀하신 두 마그네슘보다 떨어지는건가요?,1,2024-05-29T01:53:04Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,Ugza9fulijyBIomUls94AaABAg,@redruby6490,쏜리서치 베이직 B 하고 킬레이트 마그네슘 같이 복용 해도 되나요??,1,2024-05-29T01:40:32Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgyfNJbNOg5rw0M4jMF4AaABAg,@per5603,"혹시 몇일전에 나온 오메가3 연구논문결과 보셨나요 어떤 생각을 가지고 계신지 궁금합니다
하루 epa dha 1000 정도는 문제가 없겠죠",1,2024-05-29T01:32:06Z
UCMFk5S7g5DY-CZNVh_Kyz_A,약사가 들려주는 약 이야기,2017-03-02T02:28:38Z,1770000,27hKbfHnEVA,"영양제 선택이 어려우시면 그냥 이렇게 구성하시면 됩니다. 피로회복, 만성염증 조절, 당뇨병을 예방하는 최고의 영양제 구성",2024-05-28T10:00:02Z,30061,1786,0,UgyPlz0gWq0oS2B2AU54AaABAg,@user-kz7yd7gb1f,"약사님 추천으로 오메가 3,7 숙성마늘. B2.K2 복용해요.
궁금한 것은 오메가. B2와 숙성마늘을 같이 복용해도 되는 지요?",1,2024-05-29T01:31:48Z
